image,SSIM,PSNR,LPIPS,FID
2M2103108_28_20.png,0.21182198026231838,14.05616104682428,0.4861747920513153,1.1780281066894531
2M2103108_28_7.png,0.19792735964143904,12.884304958445433,0.49596723914146423,1.1780281066894531
2M2103108_31_13.png,0.29083550614963144,14.557567878541647,0.5307101011276245,1.1780281066894531
2M2103108_31_14.png,0.24738783483497573,15.206607488104847,0.4531896412372589,1.1780281066894531
2M2103108_31_3.png,0.16414192148376974,13.91006402839797,0.46036961674690247,1.1780281066894531
2M2103108_6_14.png,0.27571054631989095,15.489868352898915,0.38215088844299316,1.1780281066894531
31M2101871_11_21.png,0.1447195164892029,13.150952703803354,0.3904796838760376,1.1780281066894531
31M2101871_12_22.png,0.06627399359045756,11.349218262465385,0.4471209645271301,1.1780281066894531
31M2101871_12_23.png,0.18197118421716477,13.914679673817618,0.39756444096565247,1.1780281066894531
31M2101871_13_24.png,0.14108686604669587,11.928134709785292,0.42440173029899597,1.1780281066894531
31M2101871_13_29.png,0.09574825154538291,11.53315910423846,0.4646235704421997,1.1780281066894531
31M2101871_15_25.png,0.11361664532757056,10.359208694704503,0.4777395725250244,1.1780281066894531
31M2101871_19_25.png,0.20974606987206146,13.929090181591961,0.4026681184768677,1.1780281066894531
31M2101871_19_28.png,0.2323878147319728,14.531402344751722,0.411270409822464,1.1780281066894531
31M2101871_30_13.png,0.08140998340691079,10.66870708592745,0.45105141401290894,1.1780281066894531
31M2101871_31_11.png,0.26128991322408496,12.92065871201152,0.38442903757095337,1.1780281066894531
31M2101871_31_8.png,0.20041373649174096,12.003313151077993,0.4044812321662903,1.1780281066894531
31M2101871_34_17.png,0.16910042411879525,12.305678993069108,0.4554489552974701,1.1780281066894531
31M2101871_35_16.png,0.1363432152088356,12.008384816368466,0.40384578704833984,1.1780281066894531
31M2101871_37_15.png,0.10131098795581583,11.603484334166492,0.45553189516067505,1.1780281066894531
31M2101871_37_16.png,0.097624721208732,11.524700256634247,0.5109704732894897,1.1780281066894531
31M2101871_3_22.png,0.1977198525346767,13.491127442499218,0.43666699528694153,1.1780281066894531
31M2101871_3_27.png,0.09008086294943368,10.396572943343028,0.44472575187683105,1.1780281066894531
31M2101871_4_22.png,0.13915193141876078,12.489459872868549,0.4170510768890381,1.1780281066894531
31M2101871_6_19.png,0.18278436961999936,12.098088890900474,0.426025390625,1.1780281066894531
31M2101871_7_21.png,0.17783989191133998,13.460511035776427,0.42864254117012024,1.1780281066894531
32M2101861_10_21.png,0.16291372403378152,11.088346029760555,0.5150002241134644,1.1780281066894531
32M2101861_11_12.png,0.0723965629764917,10.425232598240397,0.5081827044487,1.1780281066894531
32M2101861_11_21.png,0.17035145761947748,10.33136624484515,0.5440578460693359,1.1780281066894531
32M2101861_13_23.png,0.2533638484790954,14.003158902671766,0.45384055376052856,1.1780281066894531
32M2101861_13_31.png,0.11881640710374468,10.309686560848876,0.5268954634666443,1.1780281066894531
32M2101861_16_20.png,0.3189755761349951,15.404462070216756,0.4788687825202942,1.1780281066894531
32M2101861_16_23.png,0.2611478843868648,16.447403151381796,0.45813995599746704,1.1780281066894531
32M2101861_19_20.png,0.29853575130782856,15.892945937894554,0.45916491746902466,1.1780281066894531
32M2101861_24_23.png,0.1285775621410009,11.804914993965106,0.4963279962539673,1.1780281066894531
32M2101861_26_17.png,0.20701514898205395,10.91609562331292,0.5200086236000061,1.1780281066894531
32M2101861_2_22.png,0.14166356730137025,11.053927010778235,0.5498032569885254,1.1780281066894531
32M2101861_3_20.png,0.13700377918863185,11.084114644189977,0.5112033486366272,1.1780281066894531
32M2101861_8_21.png,0.281768677739217,16.638963058132845,0.4211761951446533,1.1780281066894531
32M2101861_9_20.png,0.16301429771404072,10.338154610423029,0.5486885905265808,1.1780281066894531
33M2101839_10_5.png,0.16766853087261846,11.104305203536038,0.4863344430923462,1.1780281066894531
33M2101839_12_8.png,0.31399532417406,14.464427888376804,0.4376971423625946,1.1780281066894531
33M2101839_14_7.png,0.19256755722107025,13.609809914461554,0.48395252227783203,1.1780281066894531
33M2101839_14_8.png,0.20334988384486344,14.125759890606028,0.42787259817123413,1.1780281066894531
33M2101839_15_8.png,0.2003759739797826,14.020644113675061,0.43108364939689636,1.1780281066894531
33M2101839_16_9.png,0.1707503505344261,10.64325048314062,0.5385316014289856,1.1780281066894531
33M2101839_2_2.png,0.10878352162551859,9.833381742541064,0.5320085287094116,1.1780281066894531
33M2101839_2_8.png,0.21600184612573436,13.096707936074615,0.46119174361228943,1.1780281066894531
33M2101839_7_11.png,0.15850185992255195,12.49048239854124,0.47478216886520386,1.1780281066894531
33M2101839_8_12.png,0.12303424357823829,11.519360256065251,0.46577224135398865,1.1780281066894531
33M2101839_8_5.png,0.11428614538952657,9.488474824972231,0.5224002003669739,1.1780281066894531
33M2101839_8_6.png,0.27052104800175597,13.219637951987862,0.4461950361728668,1.1780281066894531
33M2101839_9_13.png,0.1350094310863554,12.258892543471143,0.4705636203289032,1.1780281066894531
35M2101733_10_4.png,0.26157104399228415,12.69847786463317,0.4771216809749603,1.1780281066894531
35M2101733_2_13.png,0.15031273821545363,11.30860403141429,0.5362538695335388,1.1780281066894531
35M2101733_2_14.png,0.18384930279990383,12.13050573976682,0.5326552391052246,1.1780281066894531
35M2101733_3_13.png,0.14372956612377655,11.264634321001044,0.5258660912513733,1.1780281066894531
35M2101733_4_13.png,0.1752305155277262,11.85528342209933,0.5320096015930176,1.1780281066894531
35M2101733_5_13.png,0.14200343171303856,11.396228779389938,0.5426468253135681,1.1780281066894531
35M2101733_5_4.png,0.3292985981754624,14.34473128086948,0.3961775004863739,1.1780281066894531
35M2101733_6_13.png,0.12269211352699975,11.158279805816749,0.5366277098655701,1.1780281066894531
35M2101733_6_14.png,0.0964464041131034,10.436015182034634,0.5197931528091431,1.1780281066894531
35M2101733_7_14.png,0.19642514762934715,12.731267536760807,0.4818494915962219,1.1780281066894531
35M2101733_7_3.png,0.3575077116777072,14.339714428475885,0.4106603264808655,1.1780281066894531
35M2101733_8_15.png,0.31354713810835344,12.842714216721747,0.48454776406288147,1.1780281066894531
35M2101733_8_6.png,0.3138919797016277,14.35697514357006,0.4322682321071625,1.1780281066894531
39M2101576_12_15.png,0.12366166382065143,8.736483138625823,0.524189293384552,1.1780281066894531
39M2101576_12_19.png,0.11455498209465732,8.058498336740547,0.5575107336044312,1.1780281066894531
39M2101576_14_21.png,0.10249984143798228,7.833126833423002,0.5790171027183533,1.1780281066894531
39M2101576_15_2.png,0.2869401549218329,16.865890964617652,0.3839893341064453,1.1780281066894531
39M2101576_16_30.png,0.10959999307533651,8.166904578744285,0.5833057761192322,1.1780281066894531
39M2101576_20_11.png,0.2247280666442203,11.171626551564371,0.4634414315223694,1.1780281066894531
